"subj_code","condition","desktop_conf","attent_conf","Ysym_side","test_stimulus","dv_selection","age","gender","tech_issues","dv_selection_rec"
"WyJ5LNfJMR3z",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",0,27,"1: male",NA,"Ysym"
"a7dXpqhhJapj",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,44,"1: male",NA,"not-Ysym"
"aKaVSaGGuF8B",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",0,27,"2: female",NA,"Ysym"
"ePjcHokO6lTo",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,50,"2: female",NA,"not-Ysym"
"hZhW01rO4YDl",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",1,60,"1: male",NA,"None"
"neiFQ49v2Qy8",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,25,"1: male",NA,"not-Ysym"
"ogDsUKJPIaTS",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,38,"2: female",NA,"not-Ysym"
"q2EZ7c04ceTJ",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,49,"1: male",NA,"not-Ysym"
"sn20fKs1OmwE",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,51,"1: male",NA,"not-Ysym"
"udzNK8ylHwNt",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,47,"2: female",NA,"not-Ysym"
"vMFj3pq7duCu",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",1,47,"1: male","No issues.","None"
"y6n5MK2INHPf",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",0,44,"1: male",NA,"Ysym"
"ykdAwLZpccTw",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",0,19,"1: male",NA,"Ysym"
"zYFoIbH8GuT8",6,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_Y_Translation.svg",2,21,"1: male",NA,"not-Ysym"
"0PwGgfhbEjC4",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,35,"2: female","N/A","not-Ysym"
"0j0peIb2er0R",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,32,"1: male",NA,"not-Ysym"
"3DpC1P8COm9z",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,27,"2: female","none","not-Ysym"
"3cVommd4fyxX",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,24,"1: male",NA,"not-Ysym"
"6DEMERFS4Qel",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,36,"2: female",NA,"not-Ysym"
"6ecx2EzgVZCf",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,28,"1: male",NA,"not-Ysym"
"8dnZdCPTPhlq",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",1,40,"2: female","Everything seemed to work as intended. Good luck with your project! :-)","None"
"9A5fNfOJXdf9",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",0,30,"1: male","All worked fine","Ysym"
"DT4yWOaoXWI1",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,32,"1: male",NA,"not-Ysym"
"DyAEdRAwMNuu",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",1,45,"2: female",NA,"None"
"E2ugu2v6qNhE",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,39,"1: male",NA,"not-Ysym"
"ILDvWWOVySk2",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,38,"2: female","No errors or problems.","not-Ysym"
"JJoQQjoCVTvc",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,27,"2: female",NA,"not-Ysym"
"MCBzA24Z8mu8",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,26,"1: male",NA,"not-Ysym"
"PcKInd1cHnaS",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,24,"2: female",NA,"not-Ysym"
"QihC8G77bli2",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",1,20,"2: female","none","None"
"TR1Zy2YLtIPI",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,23,"1: male",NA,"not-Ysym"
"UK8wmLgJeiNR",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,28,"1: male","none","not-Ysym"
"Uu8d3Egaju8B",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",1,55,"1: male",NA,"None"
"Y2zGqJYTghiM",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",1,46,"2: female","No errors encountered.","None"
"ZBCwJtNHWWJO",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",0,36,"1: male",NA,"Ysym"
"abdVaN5Uir83",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",0,29,"1: male",NA,"Ysym"
"iQtOdpBKhlkc",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",0,52,"2: female",NA,"Ysym"
"j1yzKTxtASIo",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",0,27,"1: male","No errors","Ysym"
"jamS9W0lhBpo",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,28,"2: female",NA,"not-Ysym"
"lZDHEnUGbYVs",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,34,"1: male",NA,"not-Ysym"
"neHY99QgoHPz",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,40,"1: male",NA,"not-Ysym"
"nh4itT1xfOEB",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",0,41,"1: male","No errors to report","Ysym"
"pWUX8wKf1L8B",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,45,"2: female",NA,"not-Ysym"
"w7gRuQXgb8AP",7,"1: I confirm","1: I will take it seriously","left","img/2D_Left_Y_Symmetry_X_Translation.svg",2,36,"2: female",NA,"not-Ysym"
"2XQ0bow9CkBW",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,39,"2: female","None that I noticed.","Ysym"
"2m75MWTR9vll",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,27,"2: female","nil","not-Ysym"
"5vkeDe9UnaAZ",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,32,"1: male",NA,"not-Ysym"
"7d1oE9c0FkFE",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,24,"2: female",NA,"not-Ysym"
"8HO1QbV3VYW7",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,32,"1: male",NA,"Ysym"
"BYN968RhpI38",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,37,"2: female",NA,"not-Ysym"
"CFTTDiDuaY8h",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,32,"1: male",NA,"Ysym"
"DDKzHmkwdmTe",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,20,"2: female",NA,"Ysym"
"Hm6xoNhLCkt3",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",1,21,"2: female",NA,"None"
"MGDG57maZ53k",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",1,59,"2: female","None","None"
"MnTiMVWOvAGc",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,63,"2: female","none","Ysym"
"OBbfKKDM6vgF",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,26,"2: female",NA,"not-Ysym"
"P8kG9bix3KT6",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,31,"1: male",NA,"Ysym"
"VFgiQPYejPw4",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,21,"1: male",NA,"not-Ysym"
"WHEVcJSc3xF3",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,26,"1: male",NA,"not-Ysym"
"X9IhJjHzUNpi",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,24,"1: male",NA,"Ysym"
"ZM4T013dOueA",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,41,"1: male",NA,"Ysym"
"a8SoWYYJOtgz",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,43,"1: male","Good study, good luck with research","not-Ysym"
"dPksOMYPDXdn",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,27,"2: female",NA,"Ysym"
"dpRGpfAyclwv",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",1,33,"1: male",NA,"None"
"eSDU3CHHllR6",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,41,"1: male",NA,"not-Ysym"
"fyZN6xI6fzbB",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,28,"1: male",NA,"Ysym"
"gne6nt18b1Le",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,52,"1: male",NA,"Ysym"
"hTPCfCfRb9yN",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,62,"1: male",NA,"Ysym"
"k1H0ekKCtdH4",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",1,22,"1: male",NA,"None"
"tbGSv08t4gVd",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,30,"2: female",NA,"not-Ysym"
"vLuFNQ03Q8On",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,34,"1: male",NA,"not-Ysym"
"vp0BQPg5wssZ",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,38,"2: female",NA,"not-Ysym"
"xR43Xhfnp8s2",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",2,33,"1: male",NA,"Ysym"
"ycnNxkQGQwei",8,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Big.svg",0,44,"2: female",NA,"not-Ysym"
"0yCFZlDiPtgl",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,39,"2: female",NA,"not-Ysym"
"2c6cNF8IlRh9",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,25,"2: female","n/a","not-Ysym"
"33r1xZ9Nxizb",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,46,"2: female",NA,"not-Ysym"
"6C7Ulgvk8lzP",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",1,46,"1: male","NONE","None"
"8xNDr4Gqf87k",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,18,"2: female",NA,"not-Ysym"
"DhYrU9opG6wA",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,24,"2: female",NA,"not-Ysym"
"EAjMC1mBDAdL",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,31,"1: male",NA,"not-Ysym"
"EXJ8yhsAD639",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,22,"2: female",NA,"Ysym"
"F9har9CfJG0d",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,29,"2: female",NA,"not-Ysym"
"Gf0ct4yMZJ2p",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,26,"1: male",NA,"not-Ysym"
"GpSH6HYFGOBN",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,33,"1: male","no errors but surprisingly enough the shapes are so similar i was second guessing myself. ty for the work","not-Ysym"
"Irkh92K9CGuI",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,35,"2: female",NA,"not-Ysym"
"R2XxR9k2l4TU",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,55,"2: female",NA,"Ysym"
"RhZ70CV7Mdhx",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,25,"1: male","no errors","Ysym"
"SJBPSo4wBvTf",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,29,"1: male","n/a","not-Ysym"
"TOagpvpDyHjk",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,42,"2: female",NA,"not-Ysym"
"UMTz5RVJM633",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,37,"1: male","None","not-Ysym"
"bDsFiQY4Axl7",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,37,"1: male",NA,"Ysym"
"bXmQeniLuAS9",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,73,"1: male","no","Ysym"
"eWvE0JkYJu5M",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,39,"2: female",NA,"not-Ysym"
"f8PYM1qkAIOM",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",1,49,"2: female",NA,"None"
"fKi6K0axErvO",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",1,19,"1: male","no","None"
"gLvzJrXV0wvn",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,20,"1: male",NA,"Ysym"
"iukHIXZhB51Z",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,80,"1: male",NA,"not-Ysym"
"k3D6ZhNcdw2K",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,30,"1: male","I missed any errors.","not-Ysym"
"lOKjzJNxna7F",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",2,34,"1: male",NA,"Ysym"
"q2fZjPeEzMo5",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,42,"1: male",NA,"not-Ysym"
"yB3yZlDxmABG",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,30,"2: female",NA,"not-Ysym"
"z5pY6ktgvz5D",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,31,"1: male","Is that it?","not-Ysym"
"zOAFRfJ5y8NY",9,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Angle.svg",0,32,"2: female","Nothing at all.","not-Ysym"
"0aM6vBpso3Pl",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,30,"1: male",NA,"not-Ysym"
"6H4tCnmjzqxM",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,50,"2: female","n/a","not-Ysym"
"8z8Tbz9WnL86",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,55,"2: female","All good thank you.","None"
"9WEuJRWLQ3A5",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,42,"2: female","none","Ysym"
"ED09ncztogAR",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,39,"2: female",NA,"not-Ysym"
"GDkPebLSwIE5",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,35,"1: male",NA,"Ysym"
"GijzrhVQ1scz",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,26,"1: male",NA,"not-Ysym"
"HNNfcg0xLZGv",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,33,"2: female",NA,"not-Ysym"
"HgQtHaGR69gy",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,47,"1: male",NA,"None"
"MbszdeTwfNbh",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,29,"2: female",NA,"not-Ysym"
"N5NHonttmH6k",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,30,"1: male",NA,"None"
"NrzI0euTPbBG",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,24,"1: male",NA,"not-Ysym"
"Pdv6q0JYK3GL",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,51,"1: male",NA,"None"
"RejVdfaZlOgr",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,41,"2: female",NA,"not-Ysym"
"Rm42sR5YfXVc",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,52,"2: female","none","not-Ysym"
"WAov220KqQDc",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,33,"2: female",NA,"not-Ysym"
"XpV1cGXrBjXH",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,31,"1: male",NA,"not-Ysym"
"aVeC6PpaLbi1",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,28,"1: male","N/A","not-Ysym"
"c8CT83wmMvtM",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,41,"1: male",NA,"not-Ysym"
"dUwadZw948ZG",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,30,"1: male","None","Ysym"
"dc2acdulWaMf",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,40,"2: female",NA,"Ysym"
"eT4RgE2mW6mB",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,51,"2: female","all worked well","not-Ysym"
"eWQNWX8gT6AG",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,23,"2: female",NA,"not-Ysym"
"gfoGwnvHMbUR",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,56,"2: female",NA,"not-Ysym"
"lQmSUxV5g15Q",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,40,"1: male",NA,"Ysym"
"nwGtoAKEZqh0",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,30,"1: male","no errors","None"
"o4G9KAd8W9h6",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,23,"1: male",NA,"not-Ysym"
"sVZo3Wa60897",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,20,"1: male",NA,"not-Ysym"
"vNd3ixPBckTa",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,39,"1: male","no errors","not-Ysym"
"wojf1U158SlR",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,50,"2: female","none","Ysym"
"2HDrpgqpEzo6",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,41,"1: male","None","Ysym"
"6zpvvfZWaaLZ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,38,"2: female","None","not-Ysym"
"8QHLu3MmKNXZ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,34,"2: female","none","not-Ysym"
"9X4xeSXHzhIs",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,20,"1: male",NA,"Ysym"
"9r4DyIxzUDRl",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,21,"1: male",NA,"Ysym"
"A6Pdb4UN2qfh",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,24,"1: male",NA,"Ysym"
"FW9Bg1zZUFD3",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,45,"2: female",NA,"Ysym"
"GIiXP1cR5HUb",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,40,"2: female",NA,"not-Ysym"
"GolZTtEQpDXC",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,54,"1: male",NA,"not-Ysym"
"H03EqlsQfArU",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,25,"1: male",NA,"Ysym"
"ILgbgdezTRuZ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,21,"2: female","No errors","Ysym"
"KDpXBL5o053G",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,27,"1: male",NA,"Ysym"
"Na5bmpFStubi",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",1,47,"1: male",NA,"None"
"P3w4rYSOJgST",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",1,34,"2: female",NA,"None"
"Q61ff88IfdzQ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,75,"2: female","I did not come across any errors at all, thank you.","not-Ysym"
"QEEeDbhnbmGP",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,25,"1: male",NA,"not-Ysym"
"QoGHpozwcgSK",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,30,"1: male","na","not-Ysym"
"S4Do3B7NmDK5",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",1,60,"2: female",NA,"None"
"SfKfmMG8PL1w",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,37,"2: female",NA,"Ysym"
"U5xfDVVElEAR",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,32,"1: male","n/a","not-Ysym"
"UwIQDnXWXA3f",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,39,"2: female",NA,"not-Ysym"
"Wpij1r1ecaKq",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,35,"2: female",NA,"not-Ysym"
"av7BOYOP0DP2",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,36,"1: male",NA,"Ysym"
"eOo350P9thAJ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,33,"1: male",NA,"not-Ysym"
"p1dqcqvHOAf8",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,26,"2: female",NA,"Ysym"
"q9YQ1nm2j3av",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,41,"2: female",NA,"not-Ysym"
"qJtHkdy9pq3h",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,25,"2: female",NA,"not-Ysym"
"sVfNiWLMWktf",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,23,"2: female",NA,"not-Ysym"
"voaZm0YmMwXf",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,43,"1: male",NA,"not-Ysym"
"zjjIsnBz9kAz",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,23,"1: male","None","not-Ysym"
"3Qmtih2Wb8ap",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,22,"1: male",NA,"Ysym"
"4KWpKGymMZQF",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,50,"1: male",NA,"None"
"4SfbrtpIlbN7",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,25,"1: male",NA,"Ysym"
"534VFE0Uz90K",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,59,"1: male",NA,"not-Ysym"
"6AvOiPwwUW2W",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,37,"1: male",NA,"not-Ysym"
"9yUxFOzpw8AI",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,35,"1: male",NA,"None"
"A8BHuFDaIWgB",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,21,"1: male",NA,"Ysym"
