"subj_code","condition","desktop_conf","attent_conf","Ysym_side","test_stimulus","dv_selection","age","gender","tech_issues","dv_selection_rec"
"l1FtptQPYE8O",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",2,50,"1: male",NA,"not-Ysym"
"lC1DGDpUCYXg",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",2,31,"2: female",NA,"not-Ysym"
"n2nUZRM6kJSf",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",2,40,"1: male",NA,"not-Ysym"
"nNcrmUYUgonH",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",2,52,"2: female","None","not-Ysym"
"pfkno5xz0vZI",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",2,61,"2: female",NA,"not-Ysym"
"qadZsdQt30EQ",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",2,37,"2: female",NA,"not-Ysym"
"0Sjmg1pKQ953",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,25,"1: male",NA,"Ysym"
"0apUBoRBNhTo",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,37,"2: female",NA,"Ysym"
"0eoth82YieMN",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,34,"1: male","N/A","Ysym"
"1ltnB2M823KV",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,55,"2: female",NA,"None"
"24ox481i2B0J",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,57,"2: female",NA,"None"
"5I04Nbd1KL3n",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,21,"1: male","None","Ysym"
"5bcrtIAjPcGF",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",2,35,"1: male",NA,"not-Ysym"
"71e6GxF3Lamo",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,21,"3: non-binary",NA,"Ysym"
"7MwmrFZhaZch",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,26,"1: male",NA,"Ysym"
"AJUNDNRVj8Ip",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,55,"1: male",NA,"None"
"AnUorHd6EQBY",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,23,"2: female",NA,"None"
"DwsNr5tXsc5b",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,36,"2: female","n/a","Ysym"
"HlIQr2nqwoFD",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,52,"1: male","n/a","None"
"NFJiIF0rUin5",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,40,"1: male",NA,"None"
"OBPsNNmjADvw",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,26,"2: female",NA,"Ysym"
"T4Start920t0",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,28,"1: male",NA,"Ysym"
"TkGIO1phxc3M",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,29,"1: male","No errors to report, thank you.","None"
"awxpupyWZfh5",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",2,23,"1: male",NA,"not-Ysym"
"g21LbxtmbL1U",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",2,63,"1: male",NA,"not-Ysym"
"gs5jGy10BgEQ",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,71,"1: male","none that I saw","Ysym"
"hbaTiXv0ube3",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,42,"1: male","None that I noticed.","None"
"hf1WLVT8PddQ",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,52,"2: female",NA,"Ysym"
"lOiB1JhbevHb",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,24,"3: non-binary","no errors","Ysym"
"mURJtVkxlH34",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,24,"2: female",NA,"None"
"pZesEm8MFrUN",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",2,28,"2: female",NA,"not-Ysym"
"qR1ye3bLu1IY",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",2,70,"2: female",NA,"not-Ysym"
"tluR2QrRXuwO",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,49,"1: male",NA,"Ysym"
"uJK6nDjf3JVj",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",0,38,"2: female","none","Ysym"
"wuD7pDn6xtJc",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",1,39,"2: female",NA,"None"
"xP8Cuxy0LJNR",7,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Translation.svg",2,63,"2: female","no errors","not-Ysym"
"1GthHvIkIpGs",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,31,"1: male",NA,"not-Ysym"
"1H2wLE88kl8Y",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,36,"2: female",NA,"not-Ysym"
"3ZfNBZa4Hd3u",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,36,"1: male","nothing","not-Ysym"
"3fLN3UzvErsU",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",2,31,"1: male",NA,"Ysym"
"8oeFpYjMsKqP",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,33,"2: female","n/a
","not-Ysym"
"ES6FmyEZlIKh",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,46,"2: female","No errors.","not-Ysym"
"Mrw0pDVbblAB",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,50,"2: female","no errors","not-Ysym"
"OUnMDYwSM80M",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",1,35,"2: female",NA,"None"
"OotLF3dfsG0f",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,32,"1: male",NA,"not-Ysym"
"Qcnma5dg9nQn",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,35,"2: female",NA,"not-Ysym"
"V85S7jkU45ZV",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",2,39,"1: male",NA,"Ysym"
"ZERHoTE3Ou5Z",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,38,"1: male",NA,"not-Ysym"
"b55AK0FjYasH",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",1,49,"1: male","No. Errors. But this was a weird test. How can you determine anything using such surreal situations?","None"
"d5AxQLgbE6KL",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,63,"1: male","none","not-Ysym"
"dlb6kXxJjmam",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,49,"1: male","all worked well.","not-Ysym"
"epNOW5TMY0em",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,40,"2: female",NA,"not-Ysym"
"gxv5T5ru5jda",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,36,"1: male",NA,"not-Ysym"
"jgXbYrojptqT",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,33,"2: female",NA,"not-Ysym"
"jz67DhgeHKvn",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,48,"1: male",NA,"not-Ysym"
"osaO3vhM7KuH",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",2,24,"1: male",NA,"Ysym"
"qD3EfzzXyPZF",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",2,22,"1: male",NA,"Ysym"
"rH4N8jFIgSuO",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,37,"2: female",NA,"not-Ysym"
"sPUjBO8WEPyo",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,18,"1: male","N/A","not-Ysym"
"t2kvfbEcddzh",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,23,"2: female",NA,"not-Ysym"
"tSOoYViE7vs2",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,43,"1: male",NA,"not-Ysym"
"tUJacZsyESbb",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,24,"2: female",NA,"not-Ysym"
"uo9HDuqyCA0u",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,33,"2: female",NA,"not-Ysym"
"vNt897DAaryU",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,26,"2: female","none at all","not-Ysym"
"yXYMSPW9H38Q",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,23,"1: male",NA,"not-Ysym"
"zNOlYsikOuid",8,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Big.svg",0,31,"1: male",NA,"not-Ysym"
"2xZHLrS5WikR",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,50,"2: female",NA,"not-Ysym"
"9FQ1D7wh8qgy",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,23,"1: male",NA,"not-Ysym"
"BRaquJdYhIHu",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,51,"2: female",NA,"not-Ysym"
"Dh9Flvi2NmLJ",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,62,"2: female","None that I noticed!","not-Ysym"
"GHwAcaRgGGzF",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,34,"2: female",NA,"not-Ysym"
"GX1qfkBnqrVp",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,60,"2: female",NA,"Ysym"
"IxzaektKAVRh",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,67,"1: male","N/A","not-Ysym"
"MXoXAQeWQhyv",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,34,"2: female",NA,"not-Ysym"
"MiCcQI5TVekD",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,33,"1: male",NA,"Ysym"
"Nm1bUdEWader",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,24,"2: female",NA,"not-Ysym"
"PG89pgyYsVEm",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",1,60,"2: female",NA,"None"
"SflDfbSaV1mb",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,37,"1: male",NA,"not-Ysym"
"Sl84il4nrvvb",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,44,"1: male",NA,"not-Ysym"
"Sw4zHC9yzQcs",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,27,"1: male",NA,"not-Ysym"
"WbrpFfmZcpDD",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,31,"1: male",NA,"not-Ysym"
"WnSfRqxUxanZ",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,34,"1: male",NA,"Ysym"
"XnBjiInqELbx",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,41,"1: male",NA,"Ysym"
"bLwhVS79kQFS",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,31,"1: male",NA,"not-Ysym"
"i7O5zL2WYUne",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",1,48,"2: female",NA,"None"
"iseze7cbRqYM",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,44,"2: female","No errors or issues!","not-Ysym"
"l5Mw1d7y5xBy",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,51,"2: female","N/A","Ysym"
"mBr9bVwwQTTX",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,28,"1: male",NA,"Ysym"
"nTIP1QxoOC8M",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,41,"1: male",NA,"not-Ysym"
"oGwI3YVAjf2t",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,37,"2: female",NA,"not-Ysym"
"oO65Q68DMAYb",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,51,"1: male","all looked fine to me","not-Ysym"
"osp2WgGB3n2A",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,38,"1: male",NA,"Ysym"
"rKRp1tk19yY3",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,20,"1: male","none","Ysym"
"v4wm24ERDePt",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,43,"2: female","No.","not-Ysym"
"vaxH8Km3QOWf",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",0,22,"2: female","NONE","not-Ysym"
"zMXpuu9XTX6p",9,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Angle.svg",2,60,"2: female","N/a","Ysym"
"0QkLW35MDrUr",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,57,"2: female",NA,"not-Ysym"
"2QrBrzEc9KIO",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,24,"3: non-binary",NA,"not-Ysym"
"2Y97LjFepnq6",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,36,"2: female",NA,"not-Ysym"
"2uETlxKnXlLT",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",1,46,"1: male",NA,"None"
"31UpCoSL5FfN",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,53,"2: female",NA,"not-Ysym"
"3CI7ihA2SppH",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,57,"2: female",NA,"not-Ysym"
"3D10qpkRCNnN",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,60,"1: male",NA,"not-Ysym"
"6W1gUiOTLZnM",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,30,"1: male",NA,"not-Ysym"
"7PtNtyCBvF9m",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,40,"2: female","N/A","not-Ysym"
"8RaRZlqfhPq0",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,25,"2: female",NA,"not-Ysym"
"CvbEpu7pUNL6",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,26,"2: female",NA,"not-Ysym"
"JUwVqZcUxesZ",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,20,"1: male",NA,"not-Ysym"
"KpXi3LkGtfLB",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,25,"2: female",NA,"not-Ysym"
"NIVDWdcx2mQr",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,50,"1: male",NA,"not-Ysym"
"NQ8s7gf6FbQq",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",2,28,"1: male",NA,"Ysym"
"QFUuWWWxR3gg",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",2,29,"1: male",NA,"Ysym"
"QFcn1QSSthgV",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,59,"1: male",NA,"not-Ysym"
"R32HIkybQwVM",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,36,"2: female",NA,"not-Ysym"
"SrDztOEOBwv0",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",2,57,"2: female","none to add","Ysym"
"YYo0SzijaeiA",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,34,"1: male","Nothing at all, everything was great. Layout and presentation was excellent. I had no trouble understanding or following the instructions.","not-Ysym"
"fy6AICJjqUDE",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,40,"1: male","none","not-Ysym"
"guG4DWZuIa95",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,34,"2: female","No I did not experience any difficulties at all.","not-Ysym"
"iLPdQwHd698N",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,27,"2: female",NA,"not-Ysym"
"lnvSPR6Elzdb",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,34,"2: female",NA,"not-Ysym"
"qQK7mCv4d3Xz",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",2,27,"1: male",NA,"Ysym"
"r8hlZ5Jv2cj4",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,42,"1: male",NA,"not-Ysym"
"uFTrk6OqoHdE",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,34,"1: male",NA,"not-Ysym"
"ui8XdvSUX93R",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,26,"2: female",NA,"not-Ysym"
"vis2z9zbHkZ8",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",1,63,"2: female",NA,"None"
"x9cnXeoCeVEA",10,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation.svg",0,45,"1: male","none","not-Ysym"
"02Y9rbxhsNdJ",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,45,"2: female","none","not-Ysym"
"0BwBtyTflEOL",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,33,"1: male",NA,"not-Ysym"
"0HM7sgirjw7C",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,21,"1: male",NA,"not-Ysym"
"1h8bobi86Mai",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",1,32,"2: female",NA,"None"
"2g1cw1Ud1iZk",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",1,29,"2: female",NA,"None"
"4uD2VrLaw9Bv",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",2,36,"1: male",NA,"Ysym"
"9tDY6uBJQs2Z",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,38,"2: female","n/a","not-Ysym"
"E5hUu6HVPOIM",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",2,58,"2: female",NA,"Ysym"
"ErRFJGScejfF",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,38,"2: female",NA,"not-Ysym"
"Kh7LxYAziUla",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,29,"1: male",NA,"not-Ysym"
"PEF38Ybb0Yo1",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,41,"1: male","None","not-Ysym"
"QgdDfmRUc653",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,44,"1: male",NA,"not-Ysym"
"QxbBrH5wNagT",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",1,25,"4: prefer not to say","It all seemed very good.","None"
"S1CdxjuZmCQ1",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",2,59,"1: male","When the first picture appeared only the shadows of the astronauts were visible. The images of the people in spacesuits only appeared after some time (possibly after I clicked to continue but I can't exactly remember).","Ysym"
"THic5qRbCCkg",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,26,"2: female",NA,"not-Ysym"
"XMGrBX6yuAmp",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,62,"1: male",NA,"not-Ysym"
"ZM8Gh9J6mpw2",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,62,"2: female",NA,"not-Ysym"
"aoanXenofs4A",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,24,"1: male",NA,"not-Ysym"
"eQfKCAMd69Fh",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",2,53,"1: male","None","Ysym"
"fg5ZifLf9WT6",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,33,"1: male",NA,"not-Ysym"
"fhkIa5oNnxUT",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,38,"1: male","No issues, easy to complete, thank you","not-Ysym"
"iGBpNaD5Stsc",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",2,25,"2: female","None","Ysym"
"jVarx2wBFbK7",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,32,"2: female",NA,"not-Ysym"
"lg61hz4SMQIH",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",1,51,"2: female","there were no errors","None"
"n7RAKegEQpEO",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,41,"1: male",NA,"not-Ysym"
"palHmTiolt79",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,41,"2: female",NA,"not-Ysym"
"sBCxP30h8Xcu",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",1,22,"1: male",NA,"None"
"sOsBldNvdifj",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",2,35,"1: male",NA,"Ysym"
"tRRGqb5EfdXO",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,49,"2: female","n/a","not-Ysym"
"vKuXnkeRFOFa",11,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Rotation_180.svg",0,30,"1: male",NA,"not-Ysym"
"2IJXBU3azP0r",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,22,"2: female",NA,"not-Ysym"
"4b0KAY5K8vJC",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,35,"1: male",NA,"not-Ysym"
"8KF4H2X8ADge",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,60,"2: female","None","Ysym"
"9tP9ueqtIYRo",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",1,32,"2: female","no faults","None"
"B4g3FdcKyu6h",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,28,"2: female",NA,"not-Ysym"
"FT4XYmJWjEe0",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,37,"1: male",NA,"not-Ysym"
"GSmBVnl304Vs",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,29,"2: female","none","not-Ysym"
"KYQ9Y912HiBq",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,20,"1: male",NA,"Ysym"
"RlP9GUSbAXD8",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,40,"2: female",NA,"not-Ysym"
"SWL5Pp2HtANI",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,41,"1: male",NA,"not-Ysym"
"Sb60jlehTocy",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,57,"2: female",NA,"Ysym"
"TC0JCXooGaxs",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,48,"1: male",NA,"not-Ysym"
"WOCIwtkjZCCB",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,40,"2: female",NA,"not-Ysym"
"YSlFakTpCwDZ",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,43,"1: male",NA,"Ysym"
"aiNaEaa2WOKX",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,35,"2: female",NA,"not-Ysym"
"cPQYnYeYghnH",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",1,32,"2: female",NA,"None"
"dJWi11Rd47do",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,41,"2: female",NA,"not-Ysym"
"kEcJuz0iCwlW",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,64,"2: female",NA,"not-Ysym"
"kRKNAKCQ9IvR",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,29,"1: male","N/A","not-Ysym"
