"subj_code","condition","desktop_conf","attent_conf","Ysym_side","test_stimulus","dv_selection","age","gender","tech_issues","dv_selection_rec"
"1GAs9gARC4aE",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,57,"2: female",NA,"not_Ysym"
"2aVhUxAzopxd",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,58,"1: male","No issues","not_Ysym"
"2uQx27Bqqqcn",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,35,"1: male","none","not_Ysym"
"3S0o2gHcGdcq",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,44,"2: female",NA,"not_Ysym"
"49ymmsYhH1jC",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,51,"2: female",NA,"not_Ysym"
"5zSgPpLnVaZs",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,33,"2: female",NA,"not_Ysym"
"6mdKrncnnnq2",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,25,"2: female",NA,"not_Ysym"
"9GieMhNebQ8D",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",0,33,"2: female",NA,"Ysym"
"AgY8LJ3IpFZy",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,53,"2: female",NA,"not_Ysym"
"Bg5YNDom5N7O",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,19,"2: female",NA,"not_Ysym"
"cIrGRIGW2dYx",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",0,55,"1: male","No errors","Ysym"
"ERMcoZ2iP3Mq",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",0,33,"2: female","no errors.","Ysym"
"FhiB3sn69tZ4",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,21,"3: non-binary","None","not_Ysym"
"j0ZsSXqDWTvB",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,20,"2: female","slightly complicated wording but no errors i noticed","not_Ysym"
"jNTQkeCKGa28",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,33,"2: female","ASTRONAUTS WERE A MIRROR IMAGE OF EACH OTHER","not_Ysym"
"JYgIdBskI1wh",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,28,"2: female",NA,"not_Ysym"
"l6H4kuCPGdEr",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,47,"2: female",NA,"not_Ysym"
"lYveWew3BjT2",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,33,"2: female",NA,"not_Ysym"
"oGrSvJtPey9w",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,24,"1: male",NA,"not_Ysym"
"OwnFCrAPdAaa",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,41,"1: male",NA,"not_Ysym"
"PaJ0QNPZNFLX",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,40,"1: male",NA,"not_Ysym"
"pPGkZVVrTZ0x",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,31,"2: female",NA,"not_Ysym"
"QB6rZ0lI5nwN",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",0,33,"1: male",NA,"Ysym"
"SM9C9crv7bsT",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,24,"2: female",NA,"not_Ysym"
"TmuQOCTpjTWm",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",0,45,"1: male",NA,"Ysym"
"tngActacWGpB",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,35,"2: female",NA,"not_Ysym"
"UQCRjWy9L3ZD",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,42,"2: female",NA,"not_Ysym"
"xfZEPVwtJZDw",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,33,"1: male",NA,"not_Ysym"
"xgtW20u8sM9k",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,57,"2: female","none","not_Ysym"
"XwihlFZvM3nb",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,31,"1: male","No errors.","not_Ysym"
"Z2W3vwfACSmO",1,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Big.svg",1,35,"1: male",NA,"not_Ysym"
"1U0p2ZhP99v2",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,39,"1: male","No errors.","not_Ysym"
"3DFKFO9PqEOQ",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,42,"1: male",NA,"not_Ysym"
"ACOX4Pfvzs7Z",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,20,"2: female",NA,"not_Ysym"
"AoF3d4biS5oA",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",0,28,"1: male","no errors","Ysym"
"AS4vD0hpWLnn",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,58,"2: female",NA,"not_Ysym"
"aWYvP28cS0a6",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,35,"2: female",NA,"not_Ysym"
"cbxMzLE6fIu1",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",0,27,"2: female",NA,"Ysym"
"CuE23iLwgZkC",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,30,"1: male",NA,"not_Ysym"
"CWS3j8KfjquK",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,33,"1: male","in the first picture, it took a while for the astronauts to load","not_Ysym"
"elnvLACDTEgR",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,56,"2: female",NA,"not_Ysym"
"euFzkxFtrggi",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,31,"1: male",NA,"not_Ysym"
"f6lO4PF3izMq",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,38,"1: male",NA,"not_Ysym"
"FeOm8NxDw91f",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,68,"1: male","At first the two spacemen were not visible but then just appeared","not_Ysym"
"fyvpvDJXXG3J",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,32,"2: female",NA,"not_Ysym"
"GuvTgHOj16gQ",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,45,"2: female","No errors occurred.","not_Ysym"
"hoiEzzHbLL3B",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,34,"1: male",NA,"not_Ysym"
"it6MvQ2F4uNz",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,37,"1: male",NA,"not_Ysym"
"jBzAz5SivWq8",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,39,"1: male","N/A","not_Ysym"
"jPsAqbfd7njO",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,40,"1: male",NA,"not_Ysym"
"JTFnuP0DWn2x",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,36,"2: female",NA,"not_Ysym"
"Jwx0cpr9FQEF",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,37,"1: male",NA,"not_Ysym"
"KbxytgsqxyTe",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",0,51,"1: male",NA,"Ysym"
"kosf0cpvSc7W",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,45,"2: female","none","not_Ysym"
"l88pJx9L9McQ",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,33,"2: female","None","not_Ysym"
"ODA68eaqpl96",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",0,56,"1: male","No","Ysym"
"ogU4DAK6DeX8",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,22,"1: male",NA,"not_Ysym"
"oQZIZKUvBQmp",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,24,"1: male",NA,"not_Ysym"
"rz7oNKHKFQFy",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,55,"1: male",NA,"not_Ysym"
"S9lOcNGS0cCa",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",0,26,"1: male",NA,"Ysym"
"uGwBSPTqr0py",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",0,26,"1: male",NA,"Ysym"
"zfjncce7UH7W",2,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Angle.svg",1,47,"1: male",NA,"not_Ysym"
"0WzneokNyQzg",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,25,"2: female","none","not_Ysym"
"22yMf1D3KsQe",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",0,60,"2: female",NA,"Ysym"
"5freMDgtohv0",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,38,"2: female",NA,"not_Ysym"
"62PfyvTtuHEY",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,34,"2: female",NA,"not_Ysym"
"6CDXyYSw2gXX",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,59,"1: male","None","not_Ysym"
"9PVgQMgPjTuH",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,36,"2: female","None","not_Ysym"
"aatYwZRdbHYC",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,23,"1: male",NA,"not_Ysym"
"AnxqkhgJaYzf",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",0,21,"1: male",NA,"Ysym"
"dH3TTq3I3wl7",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,25,"1: male","none","not_Ysym"
"eCFqCW7HzNv2",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,38,"1: male",NA,"not_Ysym"
"EU34trSQkdrt",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,36,"2: female",NA,"not_Ysym"
"Gi7JSwEnT309",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,32,"2: female",NA,"not_Ysym"
"j316qQENnBAS",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,33,"2: female",NA,"not_Ysym"
"j4G5JlrzifeL",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,51,"2: female","None","not_Ysym"
"jQT0F6aVuxqo",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,42,"1: male",NA,"not_Ysym"
"lClVcdPBhOZG",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,37,"2: female","no errors","not_Ysym"
"NjAiO7OTFnbC",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,27,"2: female",NA,"not_Ysym"
"PEl5yZHRaeEL",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,21,"1: male",NA,"not_Ysym"
"pTGiNmhWAncq",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,28,"1: male",NA,"not_Ysym"
"qsoaMsc8ZRdz",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,26,"2: female",NA,"not_Ysym"
"RFAUotUn3o0d",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",0,51,"1: male",NA,"Ysym"
"RujHhXAGYURe",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,45,"2: female","none","not_Ysym"
"sToFVbwdk1YI",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,50,"2: female",NA,"not_Ysym"
"sXnaI0sOVi0q",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,28,"2: female",NA,"not_Ysym"
"UshEuXJMUxG7",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,37,"1: male",NA,"not_Ysym"
"V6R9R5NMoycp",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,49,"1: male",NA,"not_Ysym"
"vl1hU9uyyMo7",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,45,"2: female","none","not_Ysym"
"VTyxV3p3m3pt",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,53,"1: male","None","not_Ysym"
"Vw6wp8OoyHOF",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",1,25,"2: female",NA,"not_Ysym"
"VZHOYi6Y0YhE",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",0,65,"2: female",NA,"Ysym"
"WURSofZW4n0y",3,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation.svg",0,38,"1: male",NA,"Ysym"
"2PdeR1Bh1Pex",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,57,"1: male",NA,"not_Ysym"
"4dLIQyLAk1Q8",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",0,34,"2: female",NA,"Ysym"
"5NhPTqf51HKQ",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,69,"2: female",NA,"not_Ysym"
"5ZZCwTktKTlk",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,32,"2: female",NA,"not_Ysym"
"7PzBTiR4at3M",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,29,"1: male",NA,"not_Ysym"
"Ar9xFEabcivp",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,75,"2: female",NA,"not_Ysym"
"ASGFBHtakh67",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,32,"1: male","None that I noticed","not_Ysym"
"bYOnk9T3bmn1",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,36,"1: male","No errors encountered","not_Ysym"
"DuryZexFAMzV",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,22,"2: female",NA,"not_Ysym"
"eixJkQflhzbX",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",0,29,"1: male",NA,"Ysym"
"exlWz8Z4AHcQ",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,43,"2: female",NA,"not_Ysym"
"fNCL0c1h95c0",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,55,"2: female",NA,"not_Ysym"
"JRbPK2Ra0h50",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,55,"2: female","it all seemed fine to me","not_Ysym"
"LImYNim1rJgQ",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,33,"1: male","None.","not_Ysym"
"meYNIXWomMEc",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,34,"1: male",NA,"not_Ysym"
"NoSgXqvtmlHC",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,36,"4: prefer not to say","7/10. Fun little study.

The gender identity question was nonsense though.","not_Ysym"
"oGTe3yhGOFxu",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",0,28,"2: female",NA,"Ysym"
"qSAnuTht8Orm",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,46,"1: male",NA,"not_Ysym"
"rhkmyNFeNU9i",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,41,"1: male",NA,"not_Ysym"
"rlCA9lf3NBct",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,31,"2: female",NA,"not_Ysym"
"rRyvTahlOyrq",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",0,49,"2: female",NA,"Ysym"
"seKRrDiBAfpA",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,24,"2: female",NA,"not_Ysym"
"sEv54YHDpJKX",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,38,"1: male",NA,"not_Ysym"
"shiXtKY3G8eH",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,44,"2: female",NA,"not_Ysym"
"tNQJpzHsQz0n",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,39,"1: male",NA,"not_Ysym"
"VOX1dvcTMAhB",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,35,"1: male","None.","not_Ysym"
"WSbnOmQXzTDM",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,26,"1: male",NA,"not_Ysym"
"XJWWKV4OgE0N",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,23,"1: male",NA,"not_Ysym"
"Y3YNz6B4OoR0",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",0,24,"1: male",NA,"Ysym"
"Y5PjSAAshWEf",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",0,44,"2: female",NA,"Ysym"
"yjeHelFm95o6",4,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Rotation_180.svg",1,43,"2: female",NA,"not_Ysym"
"0mHHW1TSPqSq",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,44,"2: female",NA,"not_Ysym"
"1g0FGVLhyXLI",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,32,"1: male",NA,"not_Ysym"
"7ZbpXQ3Bh6mw",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,38,"2: female",NA,"not_Ysym"
"9vvXW7J5Ye9a",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,64,"1: male","was great thanks","not_Ysym"
"a6wSZhtbObX9",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,25,"1: male",NA,"Ysym"
"avdctncF9mmx",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,28,"2: female","None","not_Ysym"
"ChpMNwqFzB8S",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,32,"1: male",NA,"not_Ysym"
"Ctr2GBIyliUe",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,25,"1: male",NA,"not_Ysym"
"Dib8H0vxxeKG",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,39,"2: female","The wording of the question was really not intuitive - I know that it's important to make sure that people pay attention to the study itself, but it felt unnecessarily complex and I would be concerned that it could adversely influence the results","not_Ysym"
"eBaEi1cLMYP7",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,42,"2: female",NA,"Ysym"
"evOiobTGWbtv",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,30,"1: male",NA,"not_Ysym"
"EYZ76yxcrp0z",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,61,"2: female",NA,"not_Ysym"
"F0xh55sjtdYt",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,40,"1: male","i experienced no errors, thank you","not_Ysym"
"g20LaMRY5Qb2",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,32,"1: male",NA,"not_Ysym"
"h0J7gTVixewT",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,43,"2: female","there was a spelling error on the second page with an extra ""s"" where it wasnt needed","not_Ysym"
"hNQ5TcL2Du7M",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,22,"1: male",NA,"not_Ysym"
"iOfai4oN4VUT",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,50,"1: male",NA,"Ysym"
"jSwXBERQ06Dy",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,34,"1: male",NA,"not_Ysym"
"Q5u2GB7Lqx4I",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,33,"1: male",NA,"Ysym"
"QEOPsSkUMg8R",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,30,"2: female","no issues","not_Ysym"
"qo1cepoqBtuz",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,25,"1: male",NA,"not_Ysym"
"qrxLtnyU4ct2",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,38,"2: female",NA,"Ysym"
"SU2G6AAEDWZ5",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,31,"2: female","none","not_Ysym"
"TnJkur3Ug5C0",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,36,"2: female",NA,"not_Ysym"
"TRYqQNnvp9dp",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,22,"1: male",NA,"Ysym"
"uoYvEXolHs7W",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,38,"2: female",NA,"not_Ysym"
"UXebgi6lajp7",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,28,"2: female","N/A","Ysym"
"VRFzbHu7y6Qw",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,36,"2: female",NA,"not_Ysym"
"wdjUXh1yZkHf",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,42,"2: female",NA,"not_Ysym"
"wIqxi6DQGvlG",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",0,25,"1: male",NA,"Ysym"
"wTuNkP46uPo0",5,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_X_Symmetry.svg",1,44,"1: male","None.","not_Ysym"
"2MakSAqInFDe",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,21,"2: female",NA,"not_Ysym"
"2MHf7nYnzks7",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,24,"1: male",NA,"not_Ysym"
"5magJ9BhOr8c",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,19,"1: male",NA,"not_Ysym"
"6tX6LTW5N8Sl",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,23,"1: male",NA,"not_Ysym"
"8itd0wJHw6rD",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,24,"1: male",NA,"not_Ysym"
"BboEwUO38xwb",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,40,"1: male",NA,"not_Ysym"
"brF1kybJ2KOA",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,24,"2: female","No issues","not_Ysym"
"dcVcYS2ptFu8",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",0,44,"2: female","No difficulties was experienced.","Ysym"
"dcY7w7l376gO",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,44,"2: female",NA,"not_Ysym"
"e5kmekgv4W2s",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,28,"1: male",NA,"not_Ysym"
"GX5M4PTRN7hv",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",0,35,"1: male","None","Ysym"
"IRUwKUrLqXcP",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,26,"2: female",NA,"not_Ysym"
"J5UaWzszxhu0",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,42,"1: male",NA,"not_Ysym"
"lwqMQNgSeehk",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",0,33,"2: female",NA,"Ysym"
"NdKzsv9JwYQE",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,50,"1: male",NA,"not_Ysym"
"PcxTLgSMXJau",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,35,"1: male",NA,"not_Ysym"
"PQgJV2kRMUxP",6,"1: I confirm","1: I will take it seriously","left","img/Left_Y_Symmetry_Y_Translation.svg",1,34,"1: male","Astronauts were a little slow to load in when the first black object was presented. Luckily I waited long enough as I was trying to study the information carefully but if someone was being quite quick they would have seen the astronaut shadows but not the astronauts.","not_Ysym"
